city_town,ward,precinct,receiver,votes,office,district
Brockton,2,D,Total Votes Cast,1132,State Senate,Second Plymouth & Norfolk
Brockton,3,A,Rita A. Mendes,1009,State Representative,Eleventh Plymouth
Brockton,3,A,All Others,1,State Representative,Eleventh Plymouth
Brockton,3,A,Blanks,217,State Representative,Eleventh Plymouth
Brockton,3,A,Total Votes Cast,1227,State Representative,Eleventh Plymouth
Brockton,3,A,Michael D. Brady,986,State Senate,Second Plymouth & Norfolk
Brockton,3,A,All Others,4,State Senate,Second Plymouth & Norfolk
Brockton,3,A,Blanks,237,State Senate,Second Plymouth & Norfolk
Brockton,3,A,Total Votes Cast,1227,State Senate,Second Plymouth & Norfolk
Brockton,3,B,Rita A. Mendes,769,State Representative,Eleventh Plymouth
Brockton,3,B,All Others,2,State Representative,Eleventh Plymouth
Brockton,3,B,Blanks,165,State Representative,Eleventh Plymouth
Brockton,3,B,Total Votes Cast,936,State Representative,Eleventh Plymouth
Brockton,3,B,Michael D. Brady,755,State Senate,Second Plymouth & Norfolk
Brockton,3,B,All Others,1,State Senate,Second Plymouth & Norfolk
Brockton,3,B,Blanks,180,State Senate,Second Plymouth & Norfolk
Brockton,3,B,Total Votes Cast,936,State Senate,Second Plymouth & Norfolk
Brockton,3,C,Bridget M. Plouffe,1139,State Representative,Ninth Plymouth
Brockton,3,C,Lawrence Peter Novak,361,State Representative,Ninth Plymouth
Brockton,3,C,Jonathan Wilshire Gill,61,State Representative,Ninth Plymouth
Brockton,3,C,All Others,0,State Representative,Ninth Plymouth
Brockton,3,C,Blanks,127,State Representative,Ninth Plymouth
Brockton,3,C,Total Votes Cast,1688,State Representative,Ninth Plymouth
Brockton,3,C,Michael D. Brady,1352,State Senate,Second Plymouth & Norfolk
Brockton,3,C,All Others,1,State Senate,Second Plymouth & Norfolk
Brockton,3,C,Blanks,335,State Senate,Second Plymouth & Norfolk
Brockton,3,C,Total Votes Cast,1688,State Senate,Second Plymouth & Norfolk
Brockton,3,D,Bridget M. Plouffe,1011,State Representative,Ninth Plymouth
Brockton,3,D,Lawrence Peter Novak,432,State Representative,Ninth Plymouth
Brockton,3,D,Jonathan Wilshire Gill,89,State Representative,Ninth Plymouth
Brockton,3,D,All Others,0,State Representative,Ninth Plymouth
Brockton,3,D,Blanks,133,State Representative,Ninth Plymouth
Brockton,3,D,Total Votes Cast,1665,State Representative,Ninth Plymouth
Brockton,3,D,Michael D. Brady,1321,State Senate,Second Plymouth & Norfolk
Brockton,3,D,All Others,4,State Senate,Second Plymouth & Norfolk
Brockton,3,D,Blanks,340,State Senate,Second Plymouth & Norfolk
Brockton,3,D,Total Votes Cast,1665,State Senate,Second Plymouth & Norfolk
Brockton,4,A,Michelle Marie Dubois,575,State Representative,Tenth Plymouth
Brockton,4,A,All Others,0,State Representative,Tenth Plymouth
Brockton,4,A,Blanks,125,State Representative,Tenth Plymouth
Brockton,4,A,Total Votes Cast,700,State Representative,Tenth Plymouth
Brockton,4,A,Michael D. Brady,607,State Senate,Second Plymouth & Norfolk
Brockton,4,A,All Others,1,State Senate,Second Plymouth & Norfolk
Brockton,4,A,Blanks,92,State Senate,Second Plymouth & Norfolk
Brockton,4,A,Total Votes Cast,700,State Senate,Second Plymouth & Norfolk
Brockton,4,B,Michelle Marie Dubois,953,State Representative,Tenth Plymouth
Brockton,4,B,All Others,3,State Representative,Tenth Plymouth
Brockton,4,B,Blanks,244,State Representative,Tenth Plymouth
Brockton,4,B,Total Votes Cast,1200,State Representative,Tenth Plymouth
Brockton,4,B,Michael D. Brady,986,State Senate,Second Plymouth & Norfolk
Brockton,4,B,All Others,2,State Senate,Second Plymouth & Norfolk
Brockton,4,B,Blanks,212,State Senate,Second Plymouth & Norfolk
Brockton,4,B,Total Votes Cast,1200,State Senate,Second Plymouth & Norfolk
Brockton,4,C,Michelle Marie Dubois,1130,State Representative,Tenth Plymouth
Brockton,4,C,All Others,3,State Representative,Tenth Plymouth
Brockton,4,C,Blanks,373,State Representative,Tenth Plymouth
Brockton,4,C,Total Votes Cast,1506,State Representative,Tenth Plymouth
Brockton,4,C,Michael D. Brady,1181,State Senate,Second Plymouth & Norfolk
Brockton,4,C,All Others,2,State Senate,Second Plymouth & Norfolk
Brockton,4,C,Blanks,323,State Senate,Second Plymouth & Norfolk
Brockton,4,C,Total Votes Cast,1506,State Senate,Second Plymouth & Norfolk
Brockton,4,D,Michelle Marie Dubois,1048,State Representative,Tenth Plymouth
Brockton,4,D,All Others,0,State Representative,Tenth Plymouth
Brockton,4,D,Blanks,363,State Representative,Tenth Plymouth
Brockton,4,D,Total Votes Cast,1411,State Representative,Tenth Plymouth
Brockton,4,D,Michael D. Brady,1102,State Senate,Second Plymouth & Norfolk
Brockton,4,D,All Others,0,State Senate,Second Plymouth & Norfolk
Brockton,4,D,Blanks,309,State Senate,Second Plymouth & Norfolk
Brockton,4,D,Total Votes Cast,1411,State Senate,Second Plymouth & Norfolk
Brockton,5,A,Michelle Marie Dubois,760,State Representative,Tenth Plymouth
Brockton,5,A,All Others,2,State Representative,Tenth Plymouth
Brockton,5,A,Blanks,180,State Representative,Tenth Plymouth
Brockton,5,A,Total Votes Cast,942,State Representative,Tenth Plymouth
Brockton,5,A,Michael D. Brady,801,State Senate,Second Plymouth & Norfolk
Brockton,5,A,All Others,1,State Senate,Second Plymouth & Norfolk
Brockton,5,A,Blanks,140,State Senate,Second Plymouth & Norfolk
Brockton,5,A,Total Votes Cast,942,State Senate,Second Plymouth & Norfolk
Brockton,5,B,Michelle Marie Dubois,1177,State Representative,Tenth Plymouth
Brockton,5,B,All Others,2,State Representative,Tenth Plymouth
Brockton,5,B,Blanks,274,State Representative,Tenth Plymouth
Brockton,5,B,Total Votes Cast,1453,State Representative,Tenth Plymouth
Brockton,5,B,Michael D. Brady,1205,State Senate,Second Plymouth & Norfolk
Brockton,5,B,All Others,2,State Senate,Second Plymouth & Norfolk
Brockton,5,B,Blanks,246,State Senate,Second Plymouth & Norfolk
Brockton,5,B,Total Votes Cast,1453,State Senate,Second Plymouth & Norfolk
Brockton,5,C,Michelle Marie Dubois,981,State Representative,Tenth Plymouth
Brockton,5,C,All Others,2,State Representative,Tenth Plymouth
Brockton,5,C,Blanks,197,State Representative,Tenth Plymouth
Brockton,5,C,Total Votes Cast,1180,State Representative,Tenth Plymouth
Brockton,5,C,Michael D. Brady,1002,State Senate,Second Plymouth & Norfolk
Brockton,5,C,All Others,2,State Senate,Second Plymouth & Norfolk
Brockton,5,C,Blanks,176,State Senate,Second Plymouth & Norfolk
Brockton,5,C,Total Votes Cast,1180,State Senate,Second Plymouth & Norfolk
Brockton,5,D,Michelle Marie Dubois,1264,State Representative,Tenth Plymouth
Brockton,5,D,All Others,8,State Representative,Tenth Plymouth
Brockton,5,D,Blanks,347,State Representative,Tenth Plymouth
Brockton,5,D,Total Votes Cast,1619,State Representative,Tenth Plymouth
Brockton,5,D,Michael D. Brady,1332,State Senate,Second Plymouth & Norfolk
Brockton,5,D,All Others,7,State Senate,Second Plymouth & Norfolk
Brockton,5,D,Blanks,280,State Senate,Second Plymouth & Norfolk
Brockton,5,D,Total Votes Cast,1619,State Senate,Second Plymouth & Norfolk
Brockton,6,A,Michelle Marie Dubois,956,State Representative,Tenth Plymouth
Brockton,6,A,All Others,4,State Representative,Tenth Plymouth
Brockton,6,A,Blanks,230,State Representative,Tenth Plymouth
Brockton,6,A,Total Votes Cast,1190,State Representative,Tenth Plymouth
Brockton,6,A,Michael D. Brady,979,State Senate,Second Plymouth & Norfolk
Brockton,6,A,All Others,6,State Senate,Second Plymouth & Norfolk
Brockton,6,A,Blanks,205,State Senate,Second Plymouth & Norfolk
Brockton,6,A,Total Votes Cast,1190,State Senate,Second Plymouth & Norfolk
Brockton,6,B,Michelle Marie Dubois,1155,State Representative,Tenth Plymouth
Brockton,6,B,All Others,0,State Representative,Tenth Plymouth
Brockton,6,B,Blanks,397,State Representative,Tenth Plymouth
Brockton,6,B,Total Votes Cast,1552,State Representative,Tenth Plymouth
Brockton,6,B,Michael D. Brady,1223,State Senate,Second Plymouth & Norfolk
Brockton,6,B,All Others,9,State Senate,Second Plymouth & Norfolk
Brockton,6,B,Blanks,320,State Senate,Second Plymouth & Norfolk
Brockton,6,B,Total Votes Cast,1552,State Senate,Second Plymouth & Norfolk
Brockton,6,C,Michelle Marie Dubois,1105,State Representative,Tenth Plymouth
Brockton,6,C,All Others,5,State Representative,Tenth Plymouth
Brockton,6,C,Blanks,272,State Representative,Tenth Plymouth
Brockton,6,C,Total Votes Cast,1382,State Representative,Tenth Plymouth
Brockton,6,C,Michael D. Brady,1134,State Senate,Second Plymouth & Norfolk
Brockton,6,C,All Others,0,State Senate,Second Plymouth & Norfolk
Brockton,6,C,Blanks,248,State Senate,Second Plymouth & Norfolk
Brockton,6,C,Total Votes Cast,1382,State Senate,Second Plymouth & Norfolk
Brockton,6,D,Michelle Marie Dubois,1305,State Representative,Tenth Plymouth
Brockton,6,D,All Others,0,State Representative,Tenth Plymouth
Brockton,6,D,Blanks,511,State Representative,Tenth Plymouth
Brockton,6,D,Total Votes Cast,1816,State Representative,Tenth Plymouth
Brockton,6,D,Michael D. Brady,1428,State Senate,Second Plymouth & Norfolk
Brockton,6,D,All Others,0,State Senate,Second Plymouth & Norfolk
Brockton,6,D,Blanks,388,State Senate,Second Plymouth & Norfolk
Brockton,6,D,Total Votes Cast,1816,State Senate,Second Plymouth & Norfolk
Brockton,7,A,Rita A. Mendes,831,State Representative,Eleventh Plymouth
Brockton,7,A,All Others,2,State Representative,Eleventh Plymouth
Brockton,7,A,Blanks,126,State Representative,Eleventh Plymouth
Brockton,7,A,Total Votes Cast,959,State Representative,Eleventh Plymouth
Brockton,7,A,Michael D. Brady,821,State Senate,Second Plymouth & Norfolk
Brockton,7,A,All Others,2,State Senate,Second Plymouth & Norfolk
Brockton,7,A,Blanks,136,State Senate,Second Plymouth & Norfolk
Brockton,7,A,Total Votes Cast,959,State Senate,Second Plymouth & Norfolk
Brockton,7,B,Rita A. Mendes,1132,State Representative,Eleventh Plymouth
Brockton,7,B,All Others,9,State Representative,Eleventh Plymouth
Brockton,7,B,Blanks,185,State Representative,Eleventh Plymouth
Brockton,7,B,Total Votes Cast,1326,State Representative,Eleventh Plymouth
Brockton,7,B,Michael D. Brady,1123,State Senate,Second Plymouth & Norfolk
Brockton,7,B,All Others,1,State Senate,Second Plymouth & Norfolk
Brockton,7,B,Blanks,202,State Senate,Second Plymouth & Norfolk
Brockton,7,B,Total Votes Cast,1326,State Senate,Second Plymouth & Norfolk
Brockton,7,C,Rita A. Mendes,939,State Representative,Eleventh Plymouth
Brockton,7,C,All Others,4,State Representative,Eleventh Plymouth
Brockton,7,C,Blanks,162,State Representative,Eleventh Plymouth
Brockton,7,C,Total Votes Cast,1105,State Representative,Eleventh Plymouth
Brockton,7,C,Michael D. Brady,914,State Senate,Second Plymouth & Norfolk
