office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,display_winner,city_town_winner,votes_winner,percent_winner,party_winner,id_incumbent,name_incumbent,display_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,display_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,display_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,display_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,display_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,latest_general
Legislative,8,State Representative,Fifth Worcester,5th Worcester,58878,165387,2024-11-05,FALSE,26259,5677,249,1,78024,"Donald R. Berthiaume, Jr","Donald R. Berthiaume, Jr (R-Spencer)",Spencer,20333,1,Republican,78024,"Donald R. Berthiaume, Jr","Donald R. Berthiaume, Jr (R-Spencer)",Spencer,Republican,NA,NA,NA,NA,NA,NA,78024,"Donald R. Berthiaume, Jr","Donald R. Berthiaume, Jr (R-Spencer)",Spencer,20333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixth Worcester,6th Worcester,58879,165454,2024-11-05,FALSE,21353,1236,30,2,92851,"John J. Marsi, Jr","John J. Marsi, Jr (R-Dudley)",Dudley,12440,0.6193060188181411,Republican,92851,"John J. Marsi, Jr","John J. Marsi, Jr (R-Dudley)",Dudley,Republican,93238,Jeanne Renaud Costello,Jeanne Renaud Costello (D-Charlton),Charlton,7647,0.380693981181859,92851,"John J. Marsi, Jr","John J. Marsi, Jr (R-Dudley)",Dudley,12440,0.6193060188181411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventh Worcester,7th Worcester,58880,165377,2024-11-05,FALSE,25649,1794,58,2,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,16472,0.6921880909358322,Republican,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,Republican,NA,NA,NA,NA,NA,NA,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,16472,0.6921880909358322,78012,Terry Burke Dotson,Terry Burke Dotson (U-Millbury),Millbury,7325,0.3078119090641678,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighth Worcester,8th Worcester,58881,165394,2024-11-05,FALSE,25774,5392,328,1,78013,Michael J. Soter,Michael J. Soter (R-Bellingham),Bellingham,20054,1,Republican,78013,Michael J. Soter,Michael J. Soter (R-Bellingham),Bellingham,Republican,NA,NA,NA,NA,NA,NA,78013,Michael J. Soter,Michael J. Soter (R-Bellingham),Bellingham,20054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Ninth Worcester,9th Worcester,58882,165492,2024-11-05,FALSE,26044,5947,298,1,110261,"David Kent Muradian, Jr","David Kent Muradian, Jr (R-Grafton)",Grafton,19799,1,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110261,"David Kent Muradian, Jr","David Kent Muradian, Jr (R-Grafton)",Grafton,19799,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Tenth Worcester,10th Worcester,58883,165501,2024-11-05,FALSE,21657,6124,425,1,88394,Brian William Murray,Brian William Murray (D-Milford),Milford,15108,1,Democratic,88394,Brian William Murray,Brian William Murray (D-Milford),Milford,Democratic,88394,Brian William Murray,Brian William Murray (D-Milford),Milford,15108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eleventh Worcester,11th Worcester,58884,165543,2024-11-05,FALSE,21736,5165,178,1,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,16393,1,Republican,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,Republican,NA,NA,NA,NA,NA,NA,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,16393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Twelfth Worcester,12th Worcester,58885,165399,2024-11-05,FALSE,25597,6468,445,1,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,18684,1,Democratic,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,Democratic,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,18684,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Thirteenth Worcester,13th Worcester,58886,165556,2024-11-05,FALSE,18773,3905,464,1,62988,"John J. Mahoney, Jr.","John J. Mahoney, Jr. (D-Worcester)",Worcester,14404,1,Democratic,62988,"John J. Mahoney, Jr.","John J. Mahoney, Jr. (D-Worcester)",Worcester,Democratic,62988,"John J. Mahoney, Jr.","John J. Mahoney, Jr. (D-Worcester)",Worcester,14404,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourteenth Worcester,14th Worcester,58887,165552,2024-11-05,FALSE,18393,3951,490,1,73608,James J. O'Day,James J. O'Day (D-West Boylston),West Boylston,13952,1,Democratic,73608,James J. O'Day,James J. O'Day (D-West Boylston),West Boylston,Democratic,73608,James J. O'Day,James J. O'Day (D-West Boylston),West Boylston,13952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifteenth Worcester,15th Worcester,58888,165554,2024-11-05,FALSE,10287,1947,321,1,74630,Mary S. Keefe,Mary S. Keefe (D-Worcester),Worcester,8019,1,Democratic,74630,Mary S. Keefe,Mary S. Keefe (D-Worcester),Worcester,Democratic,74630,Mary S. Keefe,Mary S. Keefe (D-Worcester),Worcester,8019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixteenth Worcester,16th Worcester,58889,165555,2024-11-05,FALSE,13165,2575,433,1,77866,Daniel M. Donahue,Daniel M. Donahue (D-Worcester),Worcester,10157,1,Democratic,77866,Daniel M. Donahue,Daniel M. Donahue (D-Worcester),Worcester,Democratic,77866,Daniel M. Donahue,Daniel M. Donahue (D-Worcester),Worcester,10157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventeenth Worcester,17th Worcester,58890,165504,2024-11-05,FALSE,13326,2967,477,1,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,9882,1,Democratic,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,Democratic,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,9882,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighteenth Worcester,18th Worcester,58891,165470,2024-11-05,FALSE,26562,5798,220,1,78070,Joseph D. Mckenna,Joseph D. Mckenna (R-Sutton),Sutton,20544,1,Republican,78070,Joseph D. Mckenna,Joseph D. Mckenna (R-Sutton),Sutton,Republican,NA,NA,NA,NA,NA,NA,78070,Joseph D. Mckenna,Joseph D. Mckenna (R-Sutton),Sutton,20544,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,"Barnstable, Dukes and Nantucket","Barnstable, Dukes and Nantucket",62910,165351,2024-11-05,FALSE,27086,5771,240,1,80804,Thomas W. Moakley,Thomas W. Moakley (D-Falmouth),Falmouth,21075,1,Democratic,NA,NA,NA,NA,NA,80804,Thomas W. Moakley,Thomas W. Moakley (D-Falmouth),Falmouth,21075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Nineteenth Worcester,19th Worcester,64670,165488,2024-11-05,FALSE,23226,1936,61,2,74316,Kate Donaghue,Kate Donaghue (D-Westborough),Westborough,16497,0.777097366809553,Democratic,74316,Kate Donaghue,Kate Donaghue (D-Westborough),Westborough,Democratic,74316,Kate Donaghue,Kate Donaghue (D-Westborough),Westborough,16497,0.777097366809553,NA,NA,NA,NA,NA,NA,110425,Boyd Stewart Conklin,Boyd Stewart Conklin (U-Westborough),Westborough,4732,0.22290263319044704,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Essex,2nd Essex,55780,165402,2024-11-05,FALSE,92945,5937,86,2,72640,Joan B. Lovely,Joan B. Lovely (D-Salem),Salem,58109,0.6685189020040956,Democratic,72640,Joan B. Lovely,Joan B. Lovely (D-Salem),Salem,Democratic,72640,Joan B. Lovely,Joan B. Lovely (D-Salem),Salem,58109,0.6685189020040956,110223,Damian Mitchell Anketell,Damian Mitchell Anketell (R-Peabody),Peabody,28813,0.33148109799590436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Bristol and Norfolk,Bristol and Norfolk,58695,165376,2024-11-05,FALSE,101693,17348,432,2,73554,Paul R. Feeney,Paul R. Feeney (D-Foxborough),Foxborough,61252,0.729946492200255,Democratic,73554,Paul R. Feeney,Paul R. Feeney (D-Foxborough),Foxborough,Democratic,73554,Paul R. Feeney,Paul R. Feeney (D-Foxborough),Foxborough,61252,0.729946492200255,NA,NA,NA,NA,NA,NA,89486,Laura L. Saylor,Laura L. Saylor (Other-Mansfield),Mansfield,22661,0.27005350779974496,Workers Party,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Bristol and Plymouth,1st Bristol and Plymouth,58696,165484,2024-11-05,FALSE,80709,23986,1346,1,63004,Michael J. Rodrigues,Michael J. Rodrigues (D-Westport),Westport,55377,1,Democratic,63004,Michael J. Rodrigues,Michael J. Rodrigues (D-Westport),Westport,Democratic,63004,Michael J. Rodrigues,Michael J. Rodrigues (D-Westport),Westport,55377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Bristol and Plymouth,2nd Bristol and Plymouth,58697,165319,2024-11-05,FALSE,74345,17198,1229,1,63005,Mark C. Montigny,Mark C. Montigny (D-New Bedford),New Bedford,55918,1,Democratic,63005,Mark C. Montigny,Mark C. Montigny (D-New Bedford),New Bedford,Democratic,63005,Mark C. Montigny,Mark C. Montigny (D-New Bedford),New Bedford,55918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Cape and Islands,Cape and Islands,58698,165352,2024-11-05,FALSE,110960,4780,158,3,78365,Julian Andre Cyr,Julian Andre Cyr (D-Provincetown),Provincetown,64636,0.6096470543849389,Democratic,78365,Julian Andre Cyr,Julian Andre Cyr (D-Provincetown),Provincetown,Democratic,78365,Julian Andre Cyr,Julian Andre Cyr (D-Provincetown),Provincetown,64636,0.6096470543849389,88309,Christopher Robert Lauzon,Christopher Robert Lauzon (R-Barnstable),Barnstable,38893,0.3668389579521231,62656,Joe Van Nes,Joe Van Nes (U-West Tisbury),West Tisbury,2493,0.02351398766293788,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Essex,1st Essex,58699,165497,2024-11-05,FALSE,53552,12405,1515,1,77996,Pavel M. Payano,Pavel M. Payano (D-Lawrence),Lawrence,39632,1,Democratic,77996,Pavel M. Payano,Pavel M. Payano (D-Lawrence),Lawrence,Democratic,77996,Pavel M. Payano,Pavel M. Payano (D-Lawrence),Lawrence,39632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Essex and Middlesex,1st Essex and Middlesex,58700,165437,2024-11-05,FALSE,117202,27172,1112,1,63016,Bruce E. Tarr,Bruce E. Tarr (R-Gloucester),Gloucester,88918,1,Republican,63016,Bruce E. Tarr,Bruce E. Tarr (R-Gloucester),Gloucester,Republican,NA,NA,NA,NA,NA,NA,63016,Bruce E. Tarr,Bruce E. Tarr (R-Gloucester),Gloucester,88918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,58701,165339,2024-11-05,FALSE,105036,30064,1208,1,63017,Barry R. Finegold,Barry R. Finegold (D-Andover),Andover,73764,1,Democratic,63017,Barry R. Finegold,Barry R. Finegold (D-Andover),Andover,Democratic,63017,Barry R. Finegold,Barry R. Finegold (D-Andover),Andover,73764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Hampden,Hampden,58703,165462,2024-11-05,FALSE,54302,9751,1340,1,82246,Adam Gomez,Adam Gomez (D-Springfield),Springfield,43211,1,Democratic,82246,Adam Gomez,Adam Gomez (D-Springfield),Springfield,Democratic,82246,Adam Gomez,Adam Gomez (D-Springfield),Springfield,43211,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Middlesex,1st Middlesex,58707,165473,2024-11-05,FALSE,70213,5757,147,2,72703,Edward J. Kennedy,Edward J. Kennedy (D-Lowell),Lowell,40887,0.6357897028409709,Democratic,72703,Edward J. Kennedy,Edward J. Kennedy (D-Lowell),Lowell,Democratic,72703,Edward J. Kennedy,Edward J. Kennedy (D-Lowell),Lowell,40887,0.6357897028409709,110253,Karla J. Miller,Karla J. Miller (R-Lowell),Lowell,23422,0.3642102971590291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Middlesex,2nd Middlesex,58708,165452,2024-11-05,FALSE,91329,17914,1183,1,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,72232,1,Democratic,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,Democratic,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,72232,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Third Middlesex,3rd Middlesex,58709,165391,2024-11-05,FALSE,89224,23542,496,1,68354,Michael J. Barrett,Michael J. Barrett (D-Lexington),Lexington,65186,1,Democratic,68354,Michael J. Barrett,Michael J. Barrett (D-Lexington),Lexington,Democratic,68354,Michael J. Barrett,Michael J. Barrett (D-Lexington),Lexington,65186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Fourth Middlesex,4th Middlesex,58710,165356,2024-11-05,FALSE,100951,29256,1235,1,78484,Cindy F. Friedman,Cindy F. Friedman (D-Arlington),Arlington,70460,1,Democratic,78484,Cindy F. Friedman,Cindy F. Friedman (D-Arlington),Arlington,Democratic,78484,Cindy F. Friedman,Cindy F. Friedman (D-Arlington),Arlington,70460,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Middlesex and Worcester,Middlesex and Worcester,58715,165312,2024-11-05,FALSE,100279,24174,927,1,63052,James B. Eldridge,James B. Eldridge (D-Marlborough),Marlborough,75178,1,Democratic,63052,James B. Eldridge,James B. Eldridge (D-Marlborough),Marlborough,Democratic,63052,James B. Eldridge,James B. Eldridge (D-Marlborough),Marlborough,75178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Norfolk and Plymouth,Norfolk and Plymouth,58718,165305,2024-11-05,FALSE,82998,20582,1325,1,63059,John F. Keenan,John F. Keenan (D-Quincy),Quincy,61091,1,Democratic,63059,John F. Keenan,John F. Keenan (D-Quincy),Quincy,Democratic,63059,John F. Keenan,John F. Keenan (D-Quincy),Quincy,61091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Plymouth and Barnstable,Plymouth and Barnstable,58719,165436,2024-11-05,FALSE,121991,6412,107,2,78361,Dylan A. Fernandes,Dylan A. Fernandes (D-Falmouth),Falmouth,59137,0.5121328114174865,Democratic,NA,NA,NA,NA,NA,78361,Dylan A. Fernandes,Dylan A. Fernandes (D-Falmouth),Falmouth,59137,0.5121328114174865,78121,Mathew J. Muratore,Mathew J. Muratore (R-Plymouth),Plymouth,56335,0.4878671885825135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Suffolk,1st Suffolk,58723,165430,2024-11-05,FALSE,78815,16251,1437,1,82229,Nicholas P. Collins,Nicholas P. Collins (D-Boston),Boston,61127,1,Democratic,82229,Nicholas P. Collins,Nicholas P. Collins (D-Boston),Boston,Democratic,82229,Nicholas P. Collins,Nicholas P. Collins (D-Boston),Boston,61127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Suffolk,2nd Suffolk,58724,165433,2024-11-05,FALSE,62255,9286,897,1,78618,Liz Miranda,Liz Miranda (D-Boston),Boston,52072,1,Democratic,78618,Liz Miranda,Liz Miranda (D-Boston),Boston,Democratic,78618,Liz Miranda,Liz Miranda (D-Boston),Boston,52072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,First Worcester,1st Worcester,58728,165400,2024-11-05,FALSE,64798,13654,1531,1,88332,Robyn K. Kennedy,Robyn K. Kennedy (D-Worcester),Worcester,49613,1,Democratic,88332,Robyn K. Kennedy,Robyn K. Kennedy (D-Worcester),Worcester,Democratic,88332,Robyn K. Kennedy,Robyn K. Kennedy (D-Worcester),Worcester,49613,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Worcester,2nd Worcester,58729,165378,2024-11-05,FALSE,77301,16563,1052,1,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,59686,1,Democratic,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,Democratic,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,59686,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Worcester and Middlesex,Worcester and Middlesex,58731,165362,2024-11-05,FALSE,89688,4594,100,2,82218,John J. Cronin,John J. Cronin (D-Fitchburg),Fitchburg,50235,0.5910417205920417,Democratic,82218,John J. Cronin,John J. Cronin (D-Fitchburg),Fitchburg,Democratic,82218,John J. Cronin,John J. Cronin (D-Fitchburg),Fitchburg,50235,0.5910417205920417,110210,"Nicholas A. Pirro, III","Nicholas A. Pirro, III (R-Lunenburg)",Lunenburg,34759,0.4089582794079582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Middlesex and Suffolk,Middlesex and Suffolk,64656,165431,2024-11-05,FALSE,60443,12594,736,1,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,47113,1,Democratic,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,Democratic,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,47113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Fifth Middlesex,5th Middlesex,64661,165519,2024-11-05,FALSE,93352,29088,1043,1,62845,Jason M. Lewis,Jason M. Lewis (D-Winchester),Winchester,63221,1,Democratic,62845,Jason M. Lewis,Jason M. Lewis (D-Winchester),Winchester,Democratic,62845,Jason M. Lewis,Jason M. Lewis (D-Winchester),Winchester,63221,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Hampden and Hampshire,Hampden and Hampshire,64692,165330,2024-11-05,FALSE,82240,19074,831,1,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,62335,1,Democratic,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,Democratic,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,62335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Middlesex and Norfolk,Middlesex and Norfolk,64693,165369,2024-11-05,FALSE,89580,19595,1223,1,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,68762,1,Democratic,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,Democratic,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,68762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Third Essex,3rd Essex,64702,165514,2024-11-05,FALSE,80765,23058,1277,1,110265,Brendan Peter Crighton,Brendan Peter Crighton (D-Lynn),Lynn,56430,1,Democratic,NA,NA,NA,NA,NA,110265,Brendan Peter Crighton,Brendan Peter Crighton (D-Lynn),Lynn,56430,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Norfolk and Suffolk,Norfolk and Suffolk,64862,165432,2024-11-05,FALSE,101154,27513,1289,1,63079,Michael F. Rush,Michael F. Rush (D-Boston),Boston,72352,1,Democratic,63079,Michael F. Rush,Michael F. Rush (D-Boston),Boston,Democratic,63079,Michael F. Rush,Michael F. Rush (D-Boston),Boston,72352,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Suffolk and Middlesex,Suffolk and Middlesex,64878,165396,2024-11-05,FALSE,72009,14509,685,1,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,56815,1,Democratic,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,Democratic,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,56815,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Third Suffolk,3rd Suffolk,64948,165434,2024-11-05,FALSE,67517,7865,281,2,78304,Lydia Marie Edwards,Lydia Marie Edwards (D-Boston),Boston,41690,0.7021946741675229,Democratic,78304,Lydia Marie Edwards,Lydia Marie Edwards (D-Boston),Boston,Democratic,78304,Lydia Marie Edwards,Lydia Marie Edwards (D-Boston),Boston,41690,0.7021946741675229,93099,Jeannamarie Tamas,Jeannamarie Tamas (R-Winthrop),Winthrop,17681,0.29780532583247715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,"Hampshire, Franklin and Worcester","Hampshire, Franklin and Worcester",64949,165345,2024-11-05,FALSE,84841,16775,988,1,88299,Jo Comerford,Jo Comerford (D-Northampton),Northampton,67078,1,Democratic,88299,Jo Comerford,Jo Comerford (D-Northampton),Northampton,Democratic,88299,Jo Comerford,Jo Comerford (D-Northampton),Northampton,67078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,"Berkshire, Hampden, Franklin & Hampshire","Berkshire, Hampden, Franklin & Hampshire",65020,165325,2024-11-05,FALSE,94981,7170,68,2,62674,Paul W. Mark,Paul W. Mark (D-Becket),Becket,62249,0.7094469074456082,Democratic,62674,Paul W. Mark,Paul W. Mark (D-Becket),Becket,Democratic,62674,Paul W. Mark,Paul W. Mark (D-Becket),Becket,62249,0.7094469074456082,74576,David A. Rosa,David A. Rosa (R-Dighton),Dighton,25494,0.2905530925543918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Second Plymouth & Norfolk,Second Plymouth & Norfolk,65021,165382,2024-11-05,FALSE,73710,17457,487,1,62910,Michael D. Brady,Michael D. Brady (D-Brockton),Brockton,55766,1,Democratic,62910,Michael D. Brady,Michael D. Brady (D-Brockton),Brockton,Democratic,62910,Michael D. Brady,Michael D. Brady (D-Brockton),Brockton,55766,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,Worcester & Hampshire,Worcester & Hampshire,65022,165388,2024-11-05,FALSE,94465,4494,160,2,62970,Peter J. Durant,Peter J. Durant (R-Spencer),Spencer,52465,0.5841712039727873,Republican,62970,Peter J. Durant,Peter J. Durant (R-Spencer),Spencer,Republican,93048,Sheila H. Dibb,Sheila H. Dibb (D-Rutland),Rutland,37346,0.4158287960272127,62970,Peter J. Durant,Peter J. Durant (R-Spencer),Spencer,52465,0.5841712039727873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,"Hampden, Hampshire & Worcester","Hampden, Hampshire & Worcester",65023,165393,2024-11-05,FALSE,95655,25855,1380,1,82211,Jacob R. Oliveira,Jacob R. Oliveira (D-Ludlow),Ludlow,68420,1,Democratic,82211,Jacob R. Oliveira,Jacob R. Oliveira (D-Ludlow),Ludlow,Democratic,82211,Jacob R. Oliveira,Jacob R. Oliveira (D-Ludlow),Ludlow,68420,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,9,State Senate,"Norfolk, Worcester & Middlesex","Norfolk, Worcester & Middlesex",65024,165395,2024-11-05,FALSE,105151,7675,184,2,78595,Rebecca L. Rausch,Rebecca L. Rausch (D-Needham),Needham,57309,0.5890412366895531,Democratic,78595,Rebecca L. Rausch,Rebecca L. Rausch (D-Needham),Needham,Democratic,78595,Rebecca L. Rausch,Rebecca L. Rausch (D-Needham),Needham,57309,0.5890412366895531,88316,Dashe M. Videira,Dashe M. Videira (R-Franklin),Franklin,39983,0.4109587633104469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
